AUC,ACC,NLL,RMSE,ECE,Brier,REL,RES,n_events,n_pos,n_neg,kc_id,dataset,model,level,seed
0.6546965631267957,0.7659376454164728,0.5271095387545625,0.41547439303595546,0.10706825088752935,0.17261897126859557,0.02230112598888826,0.009533811340806804,2149,1720,429,103,assist2012,simplekt,t500,42
0.7684376229830775,0.7342007434944238,0.6144486935985733,0.44081279620837477,0.12150672552622442,0.19431592130104616,0.020758392167197392,0.04560095027165694,538,363,175,105,assist2012,simplekt,t500,42
0.6371052190667672,0.7602941176470588,0.5731769620728232,0.42963941695766333,0.1059817471596248,0.18459002860372087,0.014732697957965963,0.011054472581634544,1360,1038,322,106,assist2012,simplekt,t500,42
0.6341717412672917,0.6548307184145334,0.6574795150234104,0.47489860880930856,0.09427440678662352,0.2255286886490167,0.014029839243939007,0.01600019322354489,1211,787,424,11,assist2012,simplekt,t500,42
0.5191570881226054,0.8525469168900804,0.45415042412362977,0.36380048447984753,0.07408567751700373,0.13235079250777176,0.010726615164344493,0.0030063244304787237,373,319,54,110,assist2012,simplekt,t500,42
0.5929518898159665,0.5849841036928344,0.6940754289784767,0.4967245918003452,0.1031955041211781,0.24673532009921958,0.015793184255199367,0.006302572574221372,4089,2508,1581,12,assist2012,simplekt,t500,42
0.6306483107061431,0.6317870321560358,0.7102910982608245,0.49366076911814066,0.1445595796696712,0.24370095496631416,0.035543656566074104,0.010196444242143742,3794,2569,1225,13,assist2012,simplekt,t500,42
0.6233797178802898,0.8222996515679443,0.43735410441238776,0.3692563002388129,0.07231861025821874,0.1363502152660563,0.01723740430795099,0.009003757168194048,287,244,43,14,assist2012,simplekt,t500,42
0.6400702667998288,0.7337615988579586,0.6009497061088457,0.4395549854429356,0.1176178534113025,0.19320858522773932,0.025143076434695464,0.010491794336606639,2802,2150,652,15,assist2012,simplekt,t500,42
0.6492740451199067,0.7243935309973046,0.5962340481933053,0.44499547267330586,0.08878930743452353,0.1980209706997389,0.012478847281014314,0.013552804636429869,1484,1076,408,16,assist2012,simplekt,t500,42
0.6734256559766764,0.6438569206842923,0.7223811555616555,0.4937464231588316,0.11861646483604496,0.24378553038214001,0.022007356381866437,0.026463491006655276,643,343,300,166,assist2012,simplekt,t500,42
0.6222253097378527,0.605707629586488,0.7005183590539911,0.49826109152790116,0.10610212383972968,0.2482641153305755,0.014657012224455515,0.013243558614756882,3434,1535,1899,17,assist2012,simplekt,t500,42
0.549035550236139,0.6855774079677257,0.6398906752412729,0.46574289641790745,0.11551783077580365,0.21691644556374165,0.021623039410148794,0.00211604357143517,3966,2900,1066,18,assist2012,simplekt,t500,42
0.46812544180965227,0.46946564885496184,0.9045475144261256,0.5677043847991574,0.28276520845203,0.32228826852018977,0.1016575295884312,0.006037222560717595,262,171,91,181,assist2012,simplekt,t500,42
0.3981981981981982,0.6442307692307693,1.1708036104622426,0.5510706452499108,0.2781823151207601,0.303678856056153,0.10915426624622117,0.014004531792993335,104,74,30,192,assist2012,simplekt,t500,42
0.5407088122605364,0.5409836065573771,0.7830483356427106,0.5294855615859223,0.14466038906101975,0.2803549599279595,0.0434642822214116,0.012409415441102028,183,87,96,203,assist2012,simplekt,t500,42
0.6510472667481808,0.6684325334995326,0.6249742534635442,0.46557772323484153,0.05176642301688871,0.21676261637253869,0.003633454689331367,0.01887121266847126,3209,2038,1171,21,assist2012,simplekt,t500,42
0.6582098488250261,0.6289156626506024,0.6795880011969831,0.4842971247869828,0.1316898573863219,0.23454370507693836,0.02733683152305597,0.025111707958914938,415,262,153,217,assist2012,simplekt,t500,42
0.6690777367858112,0.7168174962292609,0.5713654202253076,0.437474912669725,0.04671947633620031,0.19138429921538352,0.00497750624043328,0.016302193932471773,2652,1901,751,22,assist2012,simplekt,t500,42
0.6983364055299539,0.839344262295082,0.405174296213548,0.35632915324869385,0.060101373143534836,0.12697046545493115,0.00894404901856101,0.01171543273724842,915,775,140,24,assist2012,simplekt,t500,42
0.6739144440149465,0.6422535211267606,0.6478468328763385,0.47491998667592084,0.08000003575858936,0.2255489937442568,0.012687876630276658,0.032062413880280125,355,199,156,240,assist2012,simplekt,t500,42
0.6325099107105299,0.8025169409486931,0.5323988232462706,0.39687258774650935,0.0823888480057444,0.15750785090461075,0.008397811666040674,0.005951939396437109,5165,4174,991,25,assist2012,simplekt,t500,42
0.6286266753157446,0.7560975609756098,0.5560713170058295,0.42283086097828965,0.0995689295033538,0.17878593699564171,0.021724706251225682,0.007217129775354072,1312,1041,271,26,assist2012,simplekt,t500,42
0.6053888639574214,0.5759773013871374,0.8090694733242719,0.529542851755449,0.21927575297708873,0.28041563184529344,0.07360692510851866,0.0067396528009852075,6344,4385,1959,27,assist2012,simplekt,t500,42
0.6101411220383091,0.5482267037552155,0.8760247254886914,0.5465065417162954,0.2569775050630345,0.2986694001387049,0.09035266284489525,0.007542031856482941,28760,19702,9058,280,assist2012,simplekt,t500,42
0.5602332096615432,0.6872037914691943,0.6534885206861792,0.4741741689003603,0.09782392478667164,0.2248411424523474,0.018418334154976075,0.015218349082120775,422,281,141,287,assist2012,simplekt,t500,42
0.6774779735682819,0.742671009771987,0.5727368141385508,0.43115850768009456,0.12198562915239736,0.18589765874492614,0.024159761413454026,0.03055548917455561,307,227,80,290,assist2012,simplekt,t500,42
0.5275962789927852,0.4980407523510972,0.7349737056559652,0.5183172318209356,0.12847102106750294,0.2686527528025175,0.025129432533146756,0.0012345521849820656,2552,1458,1094,294,assist2012,simplekt,t500,42
0.5129469296135962,0.6407573492775287,0.7060958401102478,0.49511143770100874,0.10558052185419844,0.24513533574235985,0.021171227927338276,0.0022205005268878886,2007,1314,693,1,assist2012,simplekt,t100,42
0.607627250155183,0.6301115241635687,0.6653819552485274,0.48127613098084854,0.10756642688550472,0.23162671425189488,0.02815645292555308,0.01818744531062994,538,358,180,101,assist2012,simplekt,t100,42
0.6002751124844148,0.7445323406235458,0.5813417631189225,0.4281318149686057,0.1363585487323592,0.18329685098831242,0.029212736565347557,0.0056547409645819665,2149,1720,429,103,assist2012,simplekt,t100,42
0.7602597402597403,0.7286245353159851,0.5869110493391022,0.4399900179768338,0.10964235856602848,0.19359121591925454,0.017755332757005932,0.04367299634073556,538,363,175,105,assist2012,simplekt,t100,42
0.6581472372814419,0.7397058823529412,0.5823505772315652,0.435952256560028,0.1166643597651273,0.19005436999978048,0.02539091806328794,0.016494486939893013,1360,1038,322,106,assist2012,simplekt,t100,42
0.6463148210304237,0.6424442609413707,0.7056377988515109,0.48220921513493703,0.13614139598844271,0.23252572716105196,0.022684717515723048,0.0176592793075812,1211,787,424,11,assist2012,simplekt,t100,42
0.5384302798095902,0.8364611260053619,0.5255653887224335,0.38016093489664937,0.12043490574442986,0.14452233642149448,0.02362803404691957,0.002878910540102393,373,319,54,110,assist2012,simplekt,t100,42
0.5805297809816935,0.6272927366104182,1.1344037239663538,0.5495057384766466,0.2475743937998733,0.3019565566187648,0.07099593053989413,0.006430556635208036,4089,2508,1581,12,assist2012,simplekt,t100,42
0.5921951684527451,0.6620980495519241,0.6870934899297658,0.48244603711123774,0.12954706754820183,0.2327541787243378,0.01978992080552457,0.0057282595720256155,3794,2569,1225,13,assist2012,simplekt,t100,42
0.5299752192146397,0.8466898954703833,0.5606683244043663,0.37682083193759913,0.12378060423123301,0.14199393938214433,0.017452726771378015,0.0033084125564417596,287,244,43,14,assist2012,simplekt,t100,42
0.5081056498787273,0.7462526766595289,0.598613043187491,0.44245090523949543,0.1120714964896845,0.19576280354724898,0.019108997010605613,0.0014886493084037757,2802,2150,652,15,assist2012,simplekt,t100,42
0.5621526259202566,0.7122641509433962,0.6876382501348342,0.4664778697349412,0.12808947494087838,0.2176016029524488,0.0217955195179401,0.0036713416191794463,1484,1076,408,16,assist2012,simplekt,t100,42
0.6734159378036929,0.6267496111975117,0.800471380559565,0.5063897663179756,0.16083548167607462,0.2564305954315739,0.03260021440215539,0.025079573699135372,643,343,300,166,assist2012,simplekt,t100,42
0.5449754971328987,0.5337798485730926,0.75201706674585,0.5209770431872347,0.14473381917544004,0.2714170795281138,0.027003912680136997,0.0024907598828530515,3434,1535,1899,17,assist2012,simplekt,t100,42
0.5345409846671411,0.7228946041351487,0.6372037193859058,0.4592498183269659,0.10948501023841037,0.21091039563335118,0.016109874831457056,0.0018686700297594974,3966,2900,1066,18,assist2012,simplekt,t100,42
0.4856693014587751,0.49236641221374045,0.9448341429092417,0.5745887893956986,0.2849492829662698,0.3301522768992144,0.11189013110573998,0.009388306304434471,262,171,91,181,assist2012,simplekt,t100,42
0.5011261261261262,0.6634615384615384,0.757110545542289,0.5008693737213545,0.19297588731233895,0.25087012953202187,0.06680579547115592,0.023160279891049115,104,74,30,192,assist2012,simplekt,t100,42
0.5118534482758621,0.5300546448087432,0.8116502462843409,0.5405397033062953,0.18248952503819937,0.2921831708504578,0.05960886334880991,0.018086923676818866,183,87,96,203,assist2012,simplekt,t100,42
0.6357966778099122,0.6441258959177314,0.7741605270593692,0.49975043593048357,0.17188957786949655,0.24975049821270837,0.03209393537001987,0.01376576129764576,3209,2038,1171,21,assist2012,simplekt,t100,42
0.5815995609439705,0.5831325301204819,0.7030447562906449,0.4970962700978582,0.13334730626588845,0.24710470174520277,0.03426516558519199,0.018363588532344852,415,262,153,217,assist2012,simplekt,t100,42
0.6201140895078698,0.6085972850678733,0.8300582261254289,0.5249412774649584,0.22687319561917765,0.2755633447865425,0.08190895934764668,0.009168590451028127,2652,1901,751,22,assist2012,simplekt,t100,42
0.613589861751152,0.833879781420765,0.5090995823711827,0.3729313867551683,0.11211876914393704,0.13907781922713292,0.017942472842151932,0.00825770957549164,915,775,140,24,assist2012,simplekt,t100,42
0.6546836747841772,0.6338028169014085,0.7560329680180797,0.5036295943342232,0.17748337115200477,0.2536427682892542,0.03695540475364905,0.029262091877970704,355,199,156,240,assist2012,simplekt,t100,42
0.6432950459260319,0.7936108422071636,0.5532707064542065,0.4022530361175659,0.10234144262515105,0.1618075050657998,0.014475329473715099,0.0074049992832560824,5165,4174,991,25,assist2012,simplekt,t100,42
0.6019598668609165,0.7896341463414634,0.5812923120093499,0.4127665003468692,0.10681870231893276,0.17037618380860195,0.014454370989349622,0.007460956890067466,1312,1041,271,26,assist2012,simplekt,t100,42
0.5949596139328295,0.5085119798234552,0.9913559028671548,0.5794599317897369,0.3110624019893045,0.33577381254976646,0.12843137268254337,0.0064491667292518205,6344,4385,1959,27,assist2012,simplekt,t100,42
0.6494083801613795,0.6510431154381084,0.8048954329116169,0.5050402172635392,0.18682108954428528,0.2550656210536029,0.053032814111729575,0.013764561704390112,28760,19702,9058,280,assist2012,simplekt,t100,42
0.6260064107417784,0.6824644549763034,0.6437562620679128,0.4697693846023546,0.0980755398800305,0.22068327470967497,0.012524129006595042,0.013498264407933742,422,281,141,287,assist2012,simplekt,t100,42
0.6045704845814978,0.6677524429967426,0.7478139190088646,0.48219209243424704,0.1779590384725251,0.23250921400611743,0.056588241173125615,0.017784516768486382,307,227,80,290,assist2012,simplekt,t100,42
0.5793792302696087,0.5544670846394985,0.7399783493964385,0.5146285114379602,0.13910023847209485,0.2648425047848507,0.0272861096217309,0.007714398989457135,2552,1458,1094,294,assist2012,simplekt,t100,42
0.5394909082123693,0.6417538614848032,0.7980957635649643,0.5087828119382253,0.16356319798630864,0.25885994972376747,0.03691139269056654,0.004324852677428289,2007,1314,693,1,assist2012,simplekt,t50,42
0.6350325884543762,0.6802973977695167,0.6684527173956496,0.47512916359838475,0.10751433228748437,0.22574772210170066,0.01996147270948003,0.017407318764592554,538,358,180,101,assist2012,simplekt,t50,42
0.5937876077410961,0.7840856212191717,0.530401886642206,0.415262311274677,0.09137010242375677,0.1724427871651867,0.018038271641941286,0.005449642937388946,2149,1720,429,103,assist2012,simplekt,t50,42
0.6136875245966156,0.604089219330855,0.6817864205821631,0.4884447744427974,0.15642694172667523,0.23857829768047523,0.03694671801772876,0.01849119878926012,538,363,175,105,assist2012,simplekt,t50,42
0.500721047403631,0.7036764705882353,0.7698902178814122,0.48256940004871707,0.19805572975207775,0.23287322586337872,0.05474582199118426,0.0028292249426137782,1360,1038,322,106,assist2012,simplekt,t50,42
0.6018601208314354,0.6498761354252683,0.6547142231029749,0.4776906709022769,0.08382726009722881,0.2281883770670674,0.01073088874040004,0.010952941772082721,1211,787,424,11,assist2012,simplekt,t50,42
0.6323000116103565,0.8418230563002681,0.43821986281988795,0.35914329202775713,0.08509947239713439,0.12898390420853484,0.01288348471109185,0.007383104104368245,373,319,54,110,assist2012,simplekt,t50,42
0.5309940511678253,0.57006603081438,0.7562489815845013,0.5166973778948222,0.15188882418849645,0.26697618032338466,0.03076071555463274,0.001557466483799185,4089,2508,1581,12,assist2012,simplekt,t50,42
0.5505478984119923,0.6138639957828149,0.7318687677287267,0.49926548899647355,0.15185667684377338,0.24926602850288787,0.033189487943444826,0.002919052392031459,3794,2569,1225,13,assist2012,simplekt,t50,42
0.4691669843690431,0.818815331010453,0.5113049710169693,0.39131249578608657,0.13466875343372597,0.153125469358336,0.031074913678456082,0.005313559445056222,287,244,43,14,assist2012,simplekt,t50,42
0.6441539449279498,0.7419700214132763,0.639912574054896,0.4420284255258868,0.13174462035633383,0.19538912897289445,0.026279835593673417,0.009102319014313597,2802,2150,652,15,assist2012,simplekt,t50,42
0.5099109811210729,0.6327493261455526,0.7473584403706568,0.5024572780433288,0.2043712260678531,0.2524633162587111,0.05586408699995015,0.0030138700995173263,1484,1076,408,16,assist2012,simplekt,t50,42
0.5712779397473275,0.5552099533437014,0.758787836322351,0.5221496426916282,0.15292959638275958,0.272640249362995,0.03305238937740836,0.008684929635515481,643,343,300,166,assist2012,simplekt,t50,42
0.5256624007492372,0.5061153174140943,0.7427218791451066,0.5206527638347777,0.1295372252284734,0.27107930048879275,0.024123935633148352,0.0009613570701614179,3434,1535,1899,17,assist2012,simplekt,t50,42
0.548525748851653,0.6805345436207766,0.6499744476000366,0.4701129582387445,0.12797532280868523,0.22100619350398354,0.02647598143994459,0.0021206134778289786,3966,2900,1066,18,assist2012,simplekt,t50,42
0.3973073709915815,0.5305343511450382,0.8477314545313613,0.5452984926541941,0.2320444186907688,0.29735044609093614,0.08363166539581006,0.012549164461606931,262,171,91,181,assist2012,simplekt,t50,42
0.388963963963964,0.6346153846153846,0.8081758685484389,0.5194027079563092,0.23752578878058836,0.269779173032347,0.08892937736324297,0.0248188642285716,104,74,30,192,assist2012,simplekt,t50,42
0.5587883141762454,0.5573770491803278,0.7862233390116694,0.529526055051067,0.19590193503459946,0.28039784297794557,0.05131979502153915,0.0200944478350197,183,87,96,203,assist2012,simplekt,t50,42
0.5090777364992554,0.6272982237457152,0.728897520940952,0.5052843657625216,0.13700739570814116,0.2553122902840337,0.028637527662277385,0.005610023201448143,3209,2038,1171,21,assist2012,simplekt,t50,42
0.5689767000947963,0.6216867469879518,0.6932957567834458,0.4945150467669169,0.11885855395391763,0.24454513147888599,0.027963892352342874,0.01626746456195932,415,262,153,217,assist2012,simplekt,t50,42
0.5331695211224592,0.6003016591251885,0.8435806843113899,0.531402453472914,0.22117989682796135,0.2823885675570326,0.08485605446559931,0.005600247215474716,2652,1901,751,22,assist2012,simplekt,t50,42
0.5824746543778803,0.8371584699453551,0.46161372605609774,0.36799806646553535,0.061114618556747005,0.13542257692237256,0.009362419925390103,0.0035988959803751087,915,775,140,24,assist2012,simplekt,t50,42
0.6324249452390156,0.543661971830986,0.8809431547566823,0.5541612442480089,0.2667443822544646,0.30709468462650147,0.08465389501831071,0.02322738896209149,355,199,156,240,assist2012,simplekt,t50,42
0.5927969598934735,0.7390125847047435,0.5726714521542327,0.43116232840233293,0.1446574821411871,0.18590095343332116,0.035856545891516475,0.004943665285708241,5165,4174,991,25,assist2012,simplekt,t50,42
0.6036808206698782,0.7728658536585366,0.5624373281700944,0.41610971857841,0.10576848962866676,0.17314729789540356,0.015358859689918208,0.005456036093109527,1312,1041,271,26,assist2012,simplekt,t50,42
0.6677366631685004,0.6622005044136192,0.6499020985667624,0.47220940366710135,0.12734960008313945,0.22298172091163948,0.026462929511002528,0.01680756258893023,6344,4385,1959,27,assist2012,simplekt,t50,42
0.6243770309651789,0.6088664812239221,0.8670854121398082,0.5281360991960721,0.22183443164412917,0.27892773927404324,0.07270813480766188,0.009560076087698521,28760,19702,9058,280,assist2012,simplekt,t50,42
0.5618485146765604,0.6706161137440758,0.7815487220856735,0.503466259382875,0.1789533032801761,0.25347827433698444,0.040829968653037944,0.009757057307546526,422,281,141,287,assist2012,simplekt,t50,42
0.6051762114537446,0.7361563517915309,0.5908397069718135,0.4473072483457725,0.12866239273975266,0.20008377442266662,0.025524829204203927,0.018232877229016238,307,227,80,290,assist2012,simplekt,t50,42
0.506997890977849,0.5442789968652038,0.76351503634084,0.5250469506973438,0.15090173265099713,0.27567430043657887,0.032865513828922555,0.002656218104047244,2552,1458,1094,294,assist2012,simplekt,t50,42
0.6702943203893634,0.6518340348767288,0.6515489240432325,0.4761166954078739,0.0641666798170833,0.22668710764611416,0.0075516157983326875,0.023121171275545242,1663,686,977,+DlgHAr1GtoQgtGqwoen6pt4/ayVRO+rMaCVZ7jGCHE=,junyi,dkt,full,42
0.5573449612403101,0.5217391304347826,0.767357150693602,0.5275324929149304,0.17349179585389096,0.2782905310810412,0.040067185993665606,0.009563902571582293,322,150,172,+IgBffWedJpxG6Zo/kHbrgIRR4jwwTwa6nV03GLwX5A=,junyi,dkt,full,42
0.6279231203089071,0.6496815286624203,0.9368612085496987,0.527312687552395,0.2252946374344693,0.27805867045372973,0.06382911666639085,0.017357803817561274,314,197,117,+Lgj0Me9/8gtiruGKq8KxemAD15kU4yCfb6nteNDWjw=,junyi,dkt,full,42
0.684957495310788,0.6643459142543056,0.6151831025701001,0.4611123570727042,0.0494177648712314,0.2126246058451451,0.004656393477007659,0.022966430029129785,2729,1737,992,+N+e7SzcUVowUo7D4udR8rBKRmR1H7yuu5Tleqlhv48=,junyi,dkt,full,42
0.6021178150872939,0.6480809128630706,0.6389582174127312,0.47165277448164455,0.042303123132661935,0.22245633967623304,0.003738806873423021,0.007296578049801268,3856,2525,1331,+ZVl8HEbTM1GOoCTt2wxAfzQswvAWL3L8e5mLuyy1dY=,junyi,dkt,full,42
0.6442755678274104,0.8547823323800445,0.39882314304027056,0.3466974484215057,0.0358299673844187,0.1201991207419826,0.003671270418241438,0.004557969317426289,3147,2702,445,+aXi8dpg0URdKkJtkicic7DrTHAWPSnR9bwD+QouANE=,junyi,dkt,full,42
0.6307955055817709,0.8082103912764592,0.48876918817642967,0.38989204990565085,0.05569635274042835,0.15201581057963054,0.005843453834796415,0.00686176537128399,3118,2529,589,+c+5BQh1a2P75VjWgg/aX+j7kru6tteMWrupq+MMQgw=,junyi,dkt,full,42
0.6035969613319244,0.7064559515803631,0.6008729003807445,0.4524293342976824,0.042433571515738885,0.20469230253304407,0.0024824592089091255,0.007727008192364412,2974,890,2084,+cLbiKkV7+VhNPr7OGG3B3kPpZ8er0mvFvqPbM/gm+E=,junyi,dkt,full,42
0.6856059592310093,0.6979472140762464,0.5926122860673083,0.44768041624599075,0.06941607514012127,0.20041775509018353,0.006629853198527463,0.02085549984587819,1023,705,318,+fQqnCkVTMs8GPkdZJWUcApXC/Ea9bVtxNIblqLRie4=,junyi,dkt,full,42
0.6314805979643766,0.5996758508914101,0.6914412846738983,0.49380353381147557,0.13301549464874754,0.24384193000470109,0.03097460832189278,0.01849126061067085,617,393,224,+g5YlvjiVYzjFfpMkHEGCty7PGcKRuuCVDY/g8dzoD0=,junyi,dkt,full,42
0.6603049591105024,0.690406976744186,0.6392970446111714,0.46039412295287324,0.1143642314709723,0.21196274844954538,0.019621440363994696,0.017902800809861643,688,482,206,+gP/fH6yBDlDTCmjUykZq+rykF0MopXNzQLSxiEVEYY=,junyi,dkt,full,42
0.6316044357001291,0.636986301369863,0.6289752286579898,0.46848780634201226,0.055381772210438746,0.2194808246911508,0.0059632851909827015,0.011587611665086317,3504,2302,1202,+kCFtC8nCf9I2/ee1BGgQRlVBoECQV9G/8z4fL7hzp4=,junyi,dkt,full,42
0.6722481071636575,0.7092696629213483,0.6134062615843239,0.4501161516002545,0.11075375394717776,0.2026045499314233,0.021486644111249106,0.021199247929199035,712,510,202,+lmw480dBLSwkBgaKdL9MeVNsUfCgHmD+L4wzqUFX9M=,junyi,dkt,full,42
0.5753144352933666,0.9587883057414582,0.18919618100122018,0.20515197821084263,0.02886529334018082,0.04208733416382205,0.00328365224578807,6.283442600993074e-05,2839,2724,115,+mwsRV33uKTS+1DrZGfM+z+Ccut/FGocokZm/j0OJ/k=,junyi,dkt,full,42
0.6508494183401573,0.698379508625196,0.598861822432836,0.4495770379975007,0.05947933591984045,0.2021195130946062,0.006697987224408417,0.01409268283641107,1913,1338,575,+odAMeNn6DqBHYkdD0fKH59bzQMwJTqsCW9nqJ1etcI=,junyi,dkt,full,42
0.6513682036940687,0.8808243727598566,0.3814407614875403,0.3244840814040635,0.06273718180066458,0.1052899190846389,0.011858870907733892,0.005226732468797895,1116,992,124,+owQ9eTzitOLHF3SZxKwWN9ZpsHjg3tK4A9fpS7E0oo=,junyi,dkt,full,42
0.699533010670079,0.8826989619377162,0.33433995843987707,0.3116403723022839,0.0325365477676623,0.09711972164870612,0.0035580780637684073,0.00531405105861637,2890,2567,323,+tVk3DLjXUKiZ3/hK6CJAl3Z8sfp093/2DwLqCsFgMA=,junyi,dkt,full,42
0.7266396797452315,0.6754966887417219,0.6392852485617132,0.4624034114298644,0.11736126377753026,0.21381691490197643,0.017027405740367933,0.04687447314253554,604,347,257,+tX4n52MmDdJGGzRnY7I7jEoynqRl6k1jAnonznfs7Q=,junyi,dkt,full,42
0.6925432529230069,0.6516472868217055,0.6390231293444004,0.47169926708783055,0.04566366299842448,0.2225001985711965,0.00302177261941609,0.028133654927212415,2064,1130,934,+xN/geZI+rXD8yB7YBDvLwAXgXO6aORg9eOFv6AfGHM=,junyi,dkt,full,42
0.59719752620771,0.7902131782945736,0.5087044412360814,0.40140877719249396,0.06417664870720846,0.16112900640717326,0.00819211944972413,0.00378610518038903,2064,1662,402,+zUL0wWCfsBXNoDj5KsvASLlqd26KU9+nSN1zZ7GsQI=,junyi,dkt,full,42
0.6195353941832815,0.5799136069114471,0.6997250937305297,0.49891271125287584,0.08952514787826117,0.24891389344969547,0.014132761827390065,0.01400463603266495,926,497,429,/0Y1OFJkQGPagfYO9uI6mM0Z9KK7vcmT/QPVos+v7Ec=,junyi,dkt,full,42
0.6466302418019617,0.8842236024844721,0.3487870942203037,0.31526796502003496,0.034818172217896265,0.099393889767874,0.0034428164930465723,0.004794191780723435,4025,3566,459,/4h6DuvZuZzr028oR886m6kpiLYuUSmpr9v3ITNTgiY=,junyi,dkt,full,42
0.6475282687676042,0.6792079207920793,0.6774561411464597,0.47347693862598095,0.1705248135888931,0.22418041141063094,0.0469401047704351,0.013892632424442013,505,374,131,/7bwpUc6iDiE/m0Qj8CJo8qYMkAC51PHzIxTMmkE0nA=,junyi,dkt,full,42
0.6116083146352822,0.62134944612286,0.7453505231801144,0.5024915311865258,0.13887792452607092,0.25249773891417926,0.026885888102427855,0.015253159303478057,993,395,598,/OENQOL30zwAXAy3IN1FbzZFfjfOLaynYaW3w6bk2gw=,junyi,dkt,full,42
0.7689075630252101,0.7096114519427403,0.6070805207937651,0.44877345312679384,0.10688027652725199,0.20139761223134664,0.014098077454174358,0.05888108884573441,489,217,272,/ZG3Gxrc7wG0FWxYWExavs4ATbc0nu47cDYJAuQYVvc=,junyi,dkt,full,42
0.724869451697128,0.658465991316932,0.6262524574239702,0.4637179963204909,0.0848608988508388,0.21503438011149079,0.010514905139767975,0.04218190405151336,691,383,308,/acOsfJkQuYuDq5UjkRrojhkbUcIgia4SvjKpo1v0pI=,junyi,dkt,full,42
0.5566298629738216,0.8376309427880742,0.4641546000623834,0.3716624822016034,0.05702000594638605,0.1381330006762572,0.006093919672442539,0.001120055333288571,2482,2091,391,/dE70lhbWnFlB1v+ZQBYpQu2XDmodq4HYiBDGZRw3+o=,junyi,dkt,full,42
0.5806348981900452,0.5413533834586466,0.8239629472086579,0.5364073223979565,0.19487654371887336,0.28773281552214525,0.047864667180538986,0.009698995908892864,532,272,260,/dgnkSSQs7RfFOI233RPKNKg29VBS0L7s7IBSmtIWqI=,junyi,dkt,full,42
0.633007831209886,0.9174627435995415,0.2842490842866293,0.2739471697906285,0.032353756386312736,0.07504705183629543,0.003627990257553138,0.0016136953140433083,2617,2409,208,/fQsOaxbPuYyM7ZO/JBLBRA6HJyOHY8zUN9oLVT5vYM=,junyi,dkt,full,42
0.645173809925812,0.7703180212014135,0.5077720657716902,0.40622753600121647,0.04637633034642572,0.16502081100561963,0.004920335689874525,0.008820433682443025,3962,3111,851,/fn8Ym16AvhuhgFRtoeZ4sRU9ZRhvvpYN90SUH7zQ4M=,junyi,dkt,full,42
0.6410293834605761,0.6141450313339302,0.6993950955237579,0.4966129944559891,0.1003235351200897,0.24662446626254425,0.015855349828896696,0.019309553462811005,1117,545,572,+DlgHAr1GtoQgtGqwoen6pt4/ayVRO+rMaCVZ7jGCHE=,junyi,dkt,full,2024
0.5419592821167624,0.5630252100840336,0.8840307271006855,0.5503494997916442,0.2366219862548149,0.3028845719209129,0.07873289438593295,0.023901941472296184,238,111,127,+IgBffWedJpxG6Zo/kHbrgIRR4jwwTwa6nV03GLwX5A=,junyi,dkt,full,2024
0.5666526492851135,0.61328125,0.7899868301675297,0.5132874017958767,0.18936379115621094,0.2634639568423618,0.054278798020422625,0.009683404370374491,256,174,82,+Lgj0Me9/8gtiruGKq8KxemAD15kU4yCfb6nteNDWjw=,junyi,dkt,full,2024
0.6439164464402491,0.6406360424028269,0.6547332089740033,0.47836967545931247,0.07367274706176234,0.22883754639904794,0.0072302700237348305,0.014935042838831236,2830,1743,1087,+N+e7SzcUVowUo7D4udR8rBKRmR1H7yuu5Tleqlhv48=,junyi,dkt,full,2024
0.6040799550904207,0.6429424408884643,0.6444217519866661,0.4745928139533872,0.0566510822555459,0.2252383390561944,0.005029310423108649,0.0074486890214404185,4187,2720,1467,+ZVl8HEbTM1GOoCTt2wxAfzQswvAWL3L8e5mLuyy1dY=,junyi,dkt,full,2024
0.6230349755547199,0.836857052698012,0.4398795010335207,0.3659118762319669,0.04784445605676009,0.1338915011675983,0.0037480287981745243,0.004577149237565706,3169,2659,510,+aXi8dpg0URdKkJtkicic7DrTHAWPSnR9bwD+QouANE=,junyi,dkt,full,2024
0.6344024608971854,0.8075699745547074,0.4787522405324397,0.3872183070743816,0.0585531014214452,0.14993801733355008,0.005731663082689355,0.006969364900036061,3144,2559,585,+c+5BQh1a2P75VjWgg/aX+j7kru6tteMWrupq+MMQgw=,junyi,dkt,full,2024
0.6136817226890756,0.6882785956964892,0.6189426962574991,0.4606262961768554,0.04950638554488242,0.2121765847296081,0.003720444573469858,0.011646098156088617,3532,1152,2380,+cLbiKkV7+VhNPr7OGG3B3kPpZ8er0mvFvqPbM/gm+E=,junyi,dkt,full,2024
0.622243935141766,0.6263736263736264,0.7135225591642307,0.491912555655905,0.11175340906317746,0.24197796241192387,0.017595654774483414,0.011138580681821749,1092,679,413,+fQqnCkVTMs8GPkdZJWUcApXC/Ea9bVtxNIblqLRie4=,junyi,dkt,full,2024
0.717089631899728,0.6510067114093959,0.6606713240804021,0.4764845353577459,0.12977632374858997,0.227037512435087,0.020959918116159756,0.03805506098005068,596,339,257,+g5YlvjiVYzjFfpMkHEGCty7PGcKRuuCVDY/g8dzoD0=,junyi,dkt,full,2024
